Family_Members,Company_Support,Work_Location,Social_Isolation_Rating,Sleep,Stress_Level,Education_Level,Extroverted,Exercise_Level,Average_Daily_Work_Hours
0,5,2,2.42871203045987,3.7902891311607396,2.7239792967716348,4,0,2.9246107594169675,10.650453644123463
1,1,1,1.0,3.4213906285160123,2.5878326374508926,1,1,2.0818205018161895,8.126683661249386
2,2,1,1.3346315308374912,2.9132348715603626,2.692603558957714,1,1,1.9867467528840685,10.361041845894196
0,3,2,1.3913421872316065,3.6134900801877317,2.5116665143707406,3,1,3.1562167270817243,12.420654760897241
0,2,2,2.0066010092753985,4.0,1.7954557107606197,4,0,3.812708285077615,12.430374163594836
1,4,1,2.4968838212470423,2.7721298450095953,3.838865297370894,1,0,1.4198342246396085,8.048008322746774
0,1,3,3.133720762693054,2.521594747381209,4.042015344343136,4,0,2.2647255391939005,13.202767860614273
1,4,1,1.4370854880284893,2.992863810173108,2.5557980517695387,2,1,2.008912945254767,10.07992626501632
0,2,3,1.7778294020888081,4.0,2.7827727069405173,3,1,3.011934472281994,9.829738847953955
1,2,2,2.662452139660031,2.632276156279057,4.718630662155857,1,0,1.5576321977553707,9.619542824252687
0,2,1,1.238344670073215,1.6918746031666825,3.8915497950074283,3,0,1.1061875504016954,11.892489004556671
0,3,1,1.0,1.2545814544038585,4.824630444474863,4,1,0.9125247691081366,12.876114766125216
0,2,1,1.3636155451514247,1.1798959754484386,5.070127854427176,3,0,0.32274657818060337,10.690419087819546
1,5,2,3.442165712424189,3.2523253031337873,2.874284092963058,4,0,2.5703201714022716,11.480395760898158
0,3,1,1.0,3.3569199559611533,2.3935713270193526,4,0,2.5003498965959117,10.693128357196308
1,3,3,2.833021940006098,2.936758234736705,2.6321361716496607,2,1,2.2637698121202208,11.519598853187189
0,3,1,1.0,3.222299588265681,1.9759997362405783,3,0,2.479582193141624,11.212861387156908
0,2,2,1.753665806508492,3.1880495350846334,3.1166477145790505,4,0,3.0285481826061833,13.566497880888605
0,3,1,1.0,3.8384822591334355,1.6092560622711294,3,1,2.9921933909967016,10.741094599077257
0,4,2,2.489504997204871,2.8449306426103256,4.030933369697156,3,0,2.4607501655053423,12.71148898789995
0,1,1,1.0,3.6863535030026235,2.5062235652414246,3,1,2.5289276555050213,9.179183800874661
0,1,3,1.9285117160279617,3.578563826673157,3.427189739208187,3,1,2.824799924950116,11.163494516848024
2,1,1,1.0,4.0,1.0139029797058488,1,1,3.7091542535525774,8.186882977166839
0,2,2,1.0,4.0,2.13665051226073,4,1,4.0,11.394645420364588
1,1,2,2.341920871711214,3.826391570031636,3.21340258858716,3,0,2.7619595275019506,9.672476195216582
2,2,1,2.195184710287049,2.5192806205862572,4.460480959516195,1,0,1.2174793006101399,8.35582838516854
2,3,1,1.3888790828551012,2.5043295019624017,3.432498750063944,1,0,1.6943668799913474,10.908883435205208
0,3,3,1.9906221494787237,3.744530786096898,2.765252807588554,2,1,2.634997557317445,9.436454690298403
0,5,2,2.3441533090688296,3.1356222757833194,4.142577698172829,2,0,2.3638342548805755,11.082472553980253
0,3,2,1.2303703370199637,2.8359463501200137,2.574233792966057,3,1,1.6546255267102914,9.048089171699612
0,5,2,1.7304673550817768,2.3829120831067376,4.834936739093164,2,0,1.9307506783351245,12.441216159316529
2,3,1,1.0,3.7053430746276126,2.13470521664232,1,1,2.512234746913436,8.982714914132714
0,2,1,1.0,3.606950492119971,2.1792326307078778,4,1,3.2742207637154612,12.912282027571617
0,4,1,1.0,3.7087494469360687,1.6570172027273058,3,1,3.2068418482590557,12.23965849737233
1,4,3,3.802438983604692,1.5070388450107814,4.751675607647062,2,0,0.39565286665767463,9.426632599432807
0,5,3,2.5061537549882953,2.812882225886575,3.2674332241883173,4,1,2.3566610134956125,12.424889486868837
1,2,1,1.0044570498737957,4.0,1.3733246081928234,1,1,3.1135704768540924,8.728739984768076
2,5,3,4.499314270496983,3.4848831832406932,1.4982292476494723,2,0,2.3528423201466198,9.31643245510816
0,5,3,1.353598182741821,4.0,3.135825542956473,3,1,4.0,9.462562390096478
0,3,1,1.0,4.0,1.7293119619728197,2,1,3.6561498798965064,9.898625572057952
0,2,1,1.351626353093602,2.6141077100279997,3.6172949778730983,3,0,1.9939492647956372,11.746665717418017
0,5,3,1.9489210053943515,1.9092011659568622,5.528036080697867,3,1,1.3322549525571354,11.92918181016734
3,5,3,4.600168786125453,2.607189620105493,3.70442429567775,2,0,1.6535995478562557,10.229418007642284
0,4,1,1.0,2.7058684232658035,2.7721579301960326,3,1,2.008755038450113,11.414405876716973
2,4,2,3.0620439785674436,0.7209014700378134,6.506840022338467,3,0,0.0,11.309723824931298
1,5,2,1.8391436077742958,4.0,2.2626921526454886,3,1,4.0,10.262543806123553
2,4,1,1.9736764271674407,3.0602614663397034,4.164733546249229,4,0,2.155021921640595,10.463080116776759
0,1,1,1.0,3.6111780052977647,1.2255148988323228,3,1,2.700643247810648,10.437745170834951
0,5,1,1.0,3.8254821008769153,1.805439942429448,2,1,2.531164234552088,8.400488876697432
0,4,2,1.5875721431978183,4.0,3.0279666171154824,3,1,4.0,11.824389930344113
0,2,1,1.0,2.9476733049920743,3.2420849067216615,3,0,2.7678753044329722,13.491486202197658
0,4,1,1.0,2.4479466630452236,3.0755888065023487,3,1,1.8907933077415329,12.011855163530358
0,5,2,2.358706517480312,4.0,2.9056674337260042,4,0,3.8887644150494767,11.718762060567087
0,2,3,2.9350470375572844,3.64608473558588,3.7700993794578155,3,0,2.8597629583324773,11.016706507602885
1,2,3,3.150075697413844,4.0,2.3512857814337176,1,0,3.439227293182279,10.153919669146145
1,4,2,1.5149807089980412,2.6660110163522397,3.47491372166684,2,1,1.5494389978788135,9.399084963583283
0,4,2,1.0,4.0,1.2535453999372117,2,1,3.9652313275291613,10.132937267102403
0,4,3,1.3597603842751718,1.7071710680398868,5.396149790181063,4,1,0.6734650956320531,9.830025572663411
1,4,1,1.0,2.6998756433574527,3.029479178800058,1,0,1.321362082835134,7.883441123504896
1,1,1,1.0,2.547231453405442,2.2164518408211795,2,1,1.436599651532834,9.43063199434371
1,3,1,1.7011648655175198,3.959722483861995,2.267473326291372,1,0,2.8882988430178127,9.636266700106518
0,2,2,1.9358533163521983,1.816551316171246,4.808270260936234,2,0,0.6689143236405455,9.232350770358
0,4,3,1.3947906427498564,3.6940636211816544,2.1366512793617707,4,1,3.2863238658934986,12.618479483328585
1,2,1,1.8759143896623067,1.7917804413681138,4.4192706572106335,2,0,0.82874816572494,10.183161220155686
0,1,3,3.8199745446111026,3.3348412463163157,3.0284455934825165,4,0,3.2556574233987883,13.859351272994246
0,2,1,1.0,3.128643153549837,1.9533388256299993,4,0,2.3220869584673194,10.924485365075473
0,5,2,1.0,3.4521378428101372,1.6632653849392014,3,1,2.2586819888309613,8.980780289155414
1,2,1,2.456314206983583,3.7504659094187875,2.8359135677290435,1,0,2.181134636849651,6.562535542234141
0,4,1,1.0,4.0,1.650563355297711,4,1,3.8852753068493264,11.85143649011421
5,3,1,2.30847688339823,2.0830076739507515,4.6077416567059455,1,0,1.1134664339164198,10.151151461610986
0,5,3,2.4373098107294524,3.5322831817166263,3.048117820932384,2,0,2.569691305960646,10.185323383398385
1,5,2,1.727723666606365,4.0,2.128948572776038,1,1,4.0,9.658460926171749
1,3,2,4.401661880448682,2.3050456419932885,4.312234878593409,3,0,1.50417223783026,10.950463898104825
2,4,2,2.6402304679663664,3.439774360834389,2.6961040548543784,2,0,2.487817712876414,10.237398849522398
0,3,3,1.6863305250459302,3.8417014789764514,2.9716153263577456,2,1,2.56223416508123,8.48841967685846
0,3,1,1.0,3.5305447870785156,2.7759745945887118,3,1,3.20300681129022,12.932370332664096
1,4,1,1.8868224411518462,2.7219547089218006,4.518485840854169,1,0,1.6211179852348323,9.482422034021853
2,4,3,3.8805709632884025,2.9617366095936823,3.6917330240643387,1,0,1.5522085110964312,7.684216951015562
2,3,3,3.9558449615408815,1.9494290435087367,4.423190866414536,2,0,0.5952638721192214,8.036384937336468
0,3,2,2.3319711456028847,2.56043674215539,3.903180138383763,2,0,1.6698919958103637,10.533068183843556
1,4,2,2.628544755525167,1.9738210755741903,3.8268755837265704,3,0,1.1598894834964046,10.890676783020485
3,4,3,4.395876334708387,4.0,2.0885168802446668,1,0,3.0754337963224145,8.716816580545832
1,5,3,2.85304261975826,4.0,2.4647173565430323,1,1,4.0,10.433743845409385
2,3,3,4.172674456593451,2.0485514428772955,4.438177508288542,1,0,0.7594335952746067,8.431382759650466
0,5,1,1.0,2.6561763272090917,2.880506467983088,3,1,1.6864324954531449,10.150153536986783
2,2,1,1.0,3.0200261270121715,2.3958769497995602,3,1,2.3946525835686443,11.724446496771064
0,4,1,1.0442618081642712,2.2738453903297664,3.7010198602717215,2,0,1.398696188005819,10.605898347976247
0,1,1,1.0,4.0,2.5438759288148782,4,1,4.0,10.709741519107475
0,2,2,1.9000375567405638,1.0084098272644537,5.436437040954762,4,0,0.6441058191123477,12.789433106466815
1,5,2,1.9603143848669733,2.628070721215434,5.011239274347751,2,1,2.0587052972047415,11.960913744314468
1,5,3,3.0031691563350966,3.353648986634688,3.1887782413906725,2,0,2.2876668944797376,9.664460191055937
0,5,1,1.0,2.1678992006026183,3.6096649934835825,4,0,1.4657642017992618,11.392387814662223
2,1,1,1.2432264378394025,4.0,2.1621579709668866,2,1,3.074317216279037,9.272758118962159
1,1,1,1.0,3.365257059702822,1.6259559364494909,4,1,3.0168441080376684,12.85140867117238
2,2,2,2.618259683794621,2.686772113601819,3.996024437591477,1,0,1.6645799382345492,9.888416580184769
1,4,3,2.73015960113692,4.0,2.1158873750324814,1,1,3.0897158318012132,7.888676688588264
1,2,1,1.2738915545868057,2.484162059440716,3.7195231554083406,1,0,1.5119209431407916,10.137844365051556
1,5,3,3.713981009142251,2.9171811759686497,3.702174846174196,1,0,1.9730503059045916,10.275549279410528
0,2,1,1.0,4.0,1.8739678541856981,3,1,3.36211434250807,11.294599411767368
0,2,1,1.0,2.210946606264895,3.781003426030981,3,1,0.9878690603673368,8.81432047353874
1,5,3,3.883288818907841,2.3954048197878492,4.576676420707885,1,0,1.3543113816070735,9.792377452994875
0,5,3,2.8266284647566207,3.578201931256706,2.719339388737756,2,0,2.279601242949573,8.374958577168409
1,4,3,3.1328101743528993,3.1199740451661526,2.8175751076253945,1,0,2.068617069289532,9.739830717848125
2,1,3,4.734074303429254,3.2849205768796383,3.388839584766959,2,0,2.4980618166374486,11.014269107652176
0,4,1,1.0,1.842374037290377,3.5519271365688985,3,0,1.272361446986212,11.958208100279217
0,2,1,1.5300851647783402,2.234162027704148,3.124424029049639,4,0,1.11487465631483,9.384629074239868
0,5,1,1.3670868868119475,1.9991750503245604,4.000816002362998,3,0,1.0542880132420769,10.271869172246678
0,5,2,1.0,3.613529346742987,2.7852107025883406,4,1,3.2372420186063793,12.74249846718999
1,5,2,1.9253866459241622,3.23673229890404,3.3204990097595353,2,0,2.2203709831825833,9.917856039883535
2,4,3,4.323427180819274,4.0,1.6799502774013853,1,0,2.5867267127084865,7.475098127035691
0,2,3,3.1390777068118956,3.9198369272857483,2.0606360143650693,4,0,3.2565939637410253,11.56182094851532
0,1,1,1.0,1.7283657548208877,2.8634718872954403,4,0,1.1670720473919776,11.994608341130151
3,5,2,2.5192867929034435,4.0,2.442291943773421,1,1,3.1672480230643,7.287915137961592
1,2,3,3.611779222335559,2.8123832702254967,4.415142765327756,2,0,2.1825907770751654,11.70558630248681
2,2,2,1.97790902060291,4.0,2.374277256112143,1,1,4.0,9.811189862762479
2,3,1,1.0,4.0,1.94779688075753,1,1,3.3801476262190766,9.149360912352936
0,4,2,1.0462636931464715,4.0,2.0781477868533242,3,1,3.39625139634519,10.264544318489165
1,4,3,1.7581048289018018,2.9937785147367224,4.361940990773649,2,1,1.932164689742426,9.687033472666975
0,4,3,2.026608067797036,2.3570703819723846,4.079431546005558,4,1,1.644520018021214,11.346583785654737
1,1,1,1.0,3.349767458594929,2.292069927167655,1,1,1.991172110552628,8.008774263004913
0,5,3,1.623933726012769,4.0,1.722919529608488,3,1,4.0,11.148966380698587
0,3,1,1.0,4.0,2.185434498579086,4,1,4.0,13.10332360089515
1,1,1,1.0,2.579217742858993,2.8550397445222564,1,1,1.355370144572752,8.809951201418535
1,5,1,1.8213598433162264,4.0,2.3367163624602516,1,0,3.4107761408419437,8.587736119336288
2,5,1,1.9154746053993552,1.6402208872900579,4.96862872473643,2,0,0.6762639788095313,10.178620198825936
2,1,3,2.4967248438638334,3.167423095586339,2.7718856766762685,1,1,2.124235957371372,9.781681152976889
0,3,2,1.482910995058639,4.0,1.8027410529429986,4,1,4.0,11.475359597434483
0,2,1,1.0,2.9069289900745368,4.140986662396027,4,1,2.0345400634663253,10.618903302091928
0,2,1,1.0,4.0,1.0,3,0,3.6485156682108117,11.945476183540178
2,4,3,4.178902118396797,3.371547395100699,3.0398533909546734,1,0,1.9549850266825033,7.638308920054257
0,2,1,1.0,3.4247669581196947,2.434961798936301,4,1,2.996026107326558,12.534987631453266
2,1,1,1.8097240490113018,3.1113896637756064,3.7554266303795387,2,1,2.092289886161624,9.904040702592138
0,5,2,1.7601020592453325,2.5738962825809333,3.975251528285134,4,0,1.806794083528354,11.103593116407954
2,4,2,2.1123048093268153,3.8757051567802825,2.3503163402391,1,1,2.954640538577145,10.387181435773915
1,2,3,4.460715678518052,4.0,2.5527509306046468,1,0,3.345447882310555,9.997393061472103
1,4,2,2.639197157777596,1.995392448979796,4.557108001326422,2,0,1.1140091258272018,10.576467637389175
2,2,3,3.034397582345254,4.0,2.0342743962942933,1,1,4.0,9.440000838485723
2,3,1,1.9585230980564003,4.0,1.725307171076857,1,0,3.6587582120072666,9.475470104481834
2,5,3,3.4033871917145433,2.3174645246448984,4.028549448944891,2,0,1.1304233012444773,9.016422664225423
0,3,1,1.8463611327656397,2.6845775480766587,2.96376261325869,4,0,1.9928574265582175,11.438006288167351
2,1,3,4.067991642401582,1.9999552008105552,4.990110200974289,1,0,0.5415035369750147,7.358996780570431
0,3,3,1.7522185276017646,3.9692462282662424,1.4728338596312502,3,1,3.2444027223992955,11.29228273704238
2,5,3,4.300496206157442,2.513132482678426,3.965845049098409,1,0,1.6016292593587127,10.433104891068078
4,5,1,1.2859516898041132,4.0,1.9504362682830882,1,1,3.4770637146078385,8.616288698537502
1,2,3,3.4349883596922828,3.1856635522633647,3.176999941819152,2,0,2.2337260980417053,10.23749259232133
1,5,1,1.0,4.0,1.3594920660812488,2,1,4.0,9.46724483340901
6,1,1,3.143263505267382,1.6736065972903007,4.567427471509518,2,0,0.5815907331646848,9.528820157156835
1,4,3,3.540015195841091,2.354350697235448,3.968716468543155,2,0,1.2874903662686608,9.659915470816566
1,1,3,3.524129897314419,4.0,2.939358912646336,1,0,4.0,7.536794335938028
0,2,3,2.221720175806671,4.0,2.7471256186801316,3,1,3.5315303318181464,12.13859825570754
0,2,1,1.0,4.0,1.7486713137225571,4,1,3.5549438035686256,11.994975170272355
1,4,1,2.213263578639319,1.7112292775479736,4.598175869001626,3,0,1.1444183974651891,11.971587697198796
0,4,3,1.8702942228174617,4.0,2.587546207457165,3,1,3.6354960153789597,11.302341223677654
0,3,3,3.172775308559224,4.0,1.9475086901343444,2,0,3.3092218687507535,9.193764293741093
2,1,1,2.9276998856335092,3.1544559654299134,3.909414204572449,1,0,1.9084161466319385,8.683088052081617
2,5,1,2.4190554371494084,2.926724093382875,2.6549572637998597,1,0,1.4762697686068744,7.4131347972635675
6,5,3,5.0,1.3766024793917806,6.445823318077588,1,0,0.33478642769380196,9.788687084088556
1,3,1,1.0,4.0,1.0,4,1,4.0,12.13722477425636
0,2,3,3.327773684463836,3.1043581543012526,3.9855948283242064,3,0,2.1477835233232896,10.214819474773096
0,4,1,1.0,4.0,1.7862177339498875,4,1,4.0,10.493429789380677
0,1,1,1.4934611816379497,1.7795171919532442,4.0543549525877545,4,0,1.0845013141776723,11.42359016344874
0,5,2,2.3010462915728045,2.756603032819787,3.144163685786173,3,0,1.735260456469181,9.892711577971907
0,2,1,1.0,2.917063610442056,2.185440888656296,4,1,2.3897144316300465,12.135282531478163
0,2,1,1.0,4.0,1.6286291599802394,2,1,3.5851504281969766,8.94722238390099
0,5,3,2.45725399564693,3.5706995341480923,3.2252679679882457,3,1,3.2743231706677247,13.052293424987168
1,5,2,3.141270491775565,1.8313035516565226,4.898434722536933,3,0,1.2677798505972482,11.985308919426005
1,2,1,1.328346761615215,4.0,2.644870507642918,3,0,3.2574605230331612,10.627159882065438
2,5,2,3.020863342216069,4.0,2.4492662940447163,3,0,2.9159858354928088,9.513764197327347
1,1,1,1.0,4.0,1.0,1,1,3.9942138142813413,8.888338623058623
0,1,1,1.0,3.3417860086396494,1.3145163235264317,4,0,2.349879246788348,10.040384644766846
0,5,2,1.0,3.090344299204606,2.257943471611096,4,1,2.7961634702056894,13.060701248405781
0,2,1,1.4021965196135202,4.0,2.103575609629987,4,0,4.0,12.79129794763864
0,2,2,1.0,3.5740365983481874,2.2695271020174723,3,1,3.12372415811997,12.44864474459683
0,2,2,1.735930995102625,3.7420649267597907,1.9810396794489455,4,0,3.0515664870545542,11.443345491134853
0,5,2,2.277002692649229,1.9341463730937922,3.6432853940497347,4,0,1.5739711561619512,12.805564349407483
1,5,3,1.9867718397791108,2.8020301952020215,4.115995430197499,3,1,2.3356748975748904,12.38404094943516
0,3,1,1.0908734639257007,4.0,2.1359643525906877,4,0,3.4689806607404625,11.564335303758007
0,3,2,1.8592416742693694,3.112638624597478,1.9155271175991857,3,0,2.1665786598438928,10.266158167719873
0,3,3,2.0491758104137987,4.0,2.7152267277902187,3,1,3.6368934738694936,12.34811318913951
1,4,2,1.9447394708664256,2.5968001714758815,3.8512476702533656,3,0,1.8390166191913497,11.145476426404876
0,2,1,1.0,4.0,1.572545034042266,3,1,3.5018972786797313,11.42529788490902
3,1,1,1.2189966264504797,3.4990477168608725,2.416297482214492,2,1,2.481517262565043,9.911960178008034
0,2,2,2.233944955768504,2.273708383970777,3.789263435896625,4,0,1.4296616103876756,10.751526526111995
0,3,2,1.3293558498064324,1.0921222769748846,4.7653497289797855,4,0,0.8094269604282678,13.1045972217897
0,4,3,1.6128880608896545,4.0,3.182609974839126,2,1,3.188221105481658,7.97061407706505
0,4,1,1.0,4.0,1.468212957176542,4,1,3.844145221500801,12.99797591848881
2,4,3,4.289505842299247,2.908261568194993,3.322711368074324,1,0,1.6687783850911049,8.720761531518404
1,3,1,2.521728114247785,2.567737271939128,3.906542875562939,2,0,1.5305628410013288,9.812367548467602
2,2,1,1.6533145664544993,4.0,1.7464915716427662,1,0,4.0,8.467459205439123
2,2,2,2.280313530168633,4.0,1.8786239003575362,2,1,4.0,10.526850442716421
0,5,3,1.9421317427044325,4.0,2.1258109719121454,2,1,3.354067448434712,10.408745018903444
1,3,1,1.0,4.0,1.4141118656207778,2,1,3.511634504545108,11.611498491175041
0,1,1,1.108409519784853,4.0,2.659766493923029,4,0,4.0,11.81592776058577
1,1,1,1.0,3.771959297282561,1.865912009007814,4,1,3.1685960931331447,11.817938889038917
1,2,2,1.881534943922412,3.5269694449631004,2.6201841943839463,1,0,2.2745380227200935,8.646204819208211
5,2,1,3.168765750689219,4.0,2.414140516047004,1,0,4.0,9.103931105785538
1,4,1,2.0345470573561464,1.2271382971771518,6.091770833196049,2,0,0.1393580264552754,9.551019470601677
0,2,3,2.3812014534468933,2.1761115622129266,4.688740899722007,2,0,1.4205112433525202,11.15526638471531
4,2,1,1.0,3.8663314830665794,1.0580722419263742,1,1,2.9417834741662428,10.370400142230112
3,3,1,1.6242193360570036,3.7953251681636515,1.6761792125605144,1,0,2.296251351522764,7.077613887173505
3,1,1,1.1900593534223827,4.0,1.7575287516859905,2,1,3.0073022969075334,8.711139281306108
1,4,1,1.0,4.0,2.2022947701458033,2,1,3.0574655723603366,8.981216466520642
2,2,2,2.7902677918808063,0.8867594421280898,6.615025048369072,2,0,0.023460069985643983,10.661616330826925
1,3,1,1.0,3.018047555389337,2.57726591851905,2,1,1.8475971766126582,9.107961469084733
2,3,1,1.024109673926488,3.092146495503399,2.665038787591568,1,1,2.0045324050593405,9.551889391926299
0,2,3,3.2462525117036716,0.6390368165099358,5.082644246319565,3,0,0.16953486834336595,12.371329968250908
2,3,1,1.0,4.0,2.3646372155719435,1,1,3.740429444651065,9.770885439304116
1,5,3,3.940738992227154,3.357985257621282,3.3283093012064153,1,0,1.9908344237657705,7.95518174616073
2,3,3,4.164210969694369,4.0,3.9153433783566562,3,0,3.448939221066409,9.800095536726161
0,2,2,1.7124776057492994,4.0,2.0069069440378215,3,0,3.4434123553268643,8.33193865143393
0,5,3,2.2797081959661174,2.644336678646935,3.9793189813083636,4,1,2.2043406949934914,12.490012075040426
0,3,2,1.6278347895329863,2.8510997239263443,3.303806465614545,4,0,2.0056415981502327,10.744961024703107
2,2,1,1.1763556098877324,4.0,1.8500131048600594,1,1,3.5302705114568167,9.042394364808112
2,3,3,2.651291164332088,3.895967344108125,2.7451397435558365,1,1,2.7480418495787418,9.230788186664327
0,3,3,2.1712144219994034,3.1650796186458146,3.5451802881291115,3,1,2.1040843390664516,9.690225592939708
0,4,1,1.0,2.932860768976287,2.5530749360041916,3,1,2.359307069476725,11.943392736155158
0,1,1,1.3579914629981282,2.831350387395231,3.6615528705239875,4,0,2.033450656912851,10.964033334123076
0,1,1,1.812095754260238,2.506115602143228,3.5283959086220076,4,0,1.8070483845679348,11.405844039020991
2,1,1,1.0,1.8530089548782003,4.189884387308016,3,1,0.8168860575320362,9.81772429157509
1,2,3,1.9028703272443246,4.0,2.5758051056044433,1,1,4.0,9.049039645790007
1,3,1,1.0,3.7637861293965273,2.4137429266557735,2,0,2.6352749070459685,9.335356327690128
1,3,2,2.168485278277695,3.96882897734379,2.620816182754623,3,1,3.72977358089586,13.270058792454801
1,2,1,1.3685677101906273,1.6885451152167943,4.686196103389501,2,0,0.5639684363589852,9.356405940008113
0,1,2,2.5669172381014933,1.1979066460124956,5.307595948677421,2,0,0.23552876241767873,10.186373821950493
1,2,3,2.8264910849684393,3.4732836411216534,2.8733288142887807,1,1,2.2336127482089374,8.719685241379324
2,4,2,2.1680515141726504,3.0738385723215687,3.014639621429672,1,1,2.051298755432726,9.886658601929964
0,5,3,2.299309322378708,3.632060702824603,2.9349886760268498,2,0,2.6328426597727135,10.003909020718403
0,1,1,1.0,3.2043184408235135,2.68515231434228,4,0,2.314861077235024,10.53822867663969
2,1,1,1.0,4.0,1.0,1,1,3.3295572631249217,9.198875932529226
1,5,2,3.4446710359400323,2.2533948574970406,3.8643386732541973,4,0,1.8009246173130975,12.439974918849543
2,4,2,1.8813816814993451,3.328216535239113,3.13937566029323,3,1,2.2731686392558674,9.720864694134749
0,2,2,2.905889814359243,1.9479231749057213,4.5159835470161,3,0,0.9393827387829119,9.957206254151767
0,1,1,1.2031434158647047,2.766102293301588,3.190319294718152,2,0,1.6392790786368225,9.344392892720396
3,2,1,1.136838836200666,4.0,2.085349029613555,2,1,3.577776074507201,10.257154208500683
0,1,1,1.0,3.176820785977215,2.151585728042143,3,0,2.3095958745864076,10.643190727451955
2,1,1,1.0,4.0,1.0490911830421457,3,1,4.0,8.747753141541969
0,2,1,1.5920833602374016,2.918331341321373,2.8049593609933225,2,0,1.7720564287919431,9.239724495192322
0,5,2,1.0,2.9069499615785306,3.4383779502128036,3,1,2.3795700565212066,12.13515593201289
3,5,1,1.2304989128111572,3.552327416087238,2.5589385617790357,1,1,2.480212869808093,9.632681110266523
2,3,3,3.361381814260416,4.0,1.8815312955066192,1,1,3.4952179771821443,9.65386318597946
0,5,3,2.4226584704017555,4.0,2.5881364656563366,4,1,4.0,11.943931501983045
0,2,2,2.4404767145629864,0.5432996599951592,6.128434281868621,4,0,0.552037793415868,14.172995919778955
1,5,2,3.7176558380333264,3.132117245926305,3.223258090877111,2,0,2.1184183297354733,9.931269223060909
1,1,1,1.0,4.0,1.029149680114341,1,0,3.295326012643942,8.768680699854979
1,4,1,1.443521857363031,4.0,2.682588745985609,2,0,3.4475588258071124,9.527653818906213
1,1,3,3.2473677324175805,1.9269654179290028,4.8615938882851975,4,0,1.2728698538137477,11.601312149428377
2,1,3,4.071498061929366,3.69315685133374,1.9683688641201718,1,0,2.650086990582868,9.782280609597784
2,3,1,1.657914857647278,3.4625833021872623,1.9187418139675247,1,0,1.9408938539923912,6.915999940754256
0,5,3,2.210342998960679,2.2651497396514824,3.906105012776271,4,0,1.4347448048564073,10.814781852653919
0,3,1,1.8537470652811938,4.0,3.28609279262223,2,0,3.4358114895626155,11.400777645480181
0,1,2,3.5225827554324685,4.0,1.4525314663419722,4,0,3.3112086894377573,11.22423646446951
0,5,3,2.8108305896320154,2.589957201853786,3.681457901682863,4,0,1.772052017423772,10.872418385851354
0,2,1,1.6956189280182958,4.0,2.8485243546988483,3,0,3.724465104705322,10.83275158777312
0,3,1,1.0,2.383410545910712,3.6373025679673225,2,0,1.239350341060227,9.251701438922003
1,3,1,1.0,4.0,1.3486755899143803,2,0,3.6809391196053145,10.292870729258954
0,1,1,1.4203012794561158,2.436599151121313,4.237086986614893,3,0,1.397718246040894,9.803668165128709
1,3,3,2.233252984638447,2.2823822344652394,3.7448143341827462,1,1,1.3846934904891794,10.499101180691328
0,2,3,2.6504896635191684,2.2447060378618913,5.377597960377392,4,0,1.387268168304175,10.68906979321533
0,1,1,2.0224515292305503,1.764106520888988,4.460282193632578,4,0,1.1840298107696117,11.916053414955071
1,3,1,1.0,2.899235967922656,2.3025430384347345,2,1,1.910431290782279,10.055820816122488
1,1,1,2.2503990006965586,2.715782565748702,3.4686976679874815,2,0,1.7656680510816598,10.246391976363963
3,2,1,2.6215027306309446,2.154828172104013,3.1661629161818805,2,0,1.142743591240477,9.939393437913925
1,1,1,1.6239720875431174,2.7859863962571687,3.1661385396094532,1,0,1.5949464473758201,8.99422065061032
1,1,1,1.0,4.0,2.2494356454500357,1,1,2.8530639369191215,8.929997634250036
1,3,1,1.66108483716041,1.691406558424273,3.6660514904871464,4,0,1.4618186972279552,13.305683517969612
0,1,1,1.0,2.444130311466083,3.356268830232014,3,0,1.6266998337105756,10.874601244388193
1,4,1,1.2358482222714224,4.0,1.1900263577136934,2,0,3.982569086904276,10.963553204968058
1,1,1,1.6936825994374924,4.0,1.5315319826327976,3,1,3.1530204790421066,10.26773517186907
1,5,1,1.5360498613748699,4.0,1.5989079887298323,4,1,4.0,11.997581208723883
0,5,3,4.3245034506302575,3.198636261495055,3.8113299236816087,4,0,2.607564812126709,11.869829613906234
0,3,1,1.0,2.8196095540679593,2.713377846539614,3,0,2.259722601005533,12.000471019662411
0,2,3,2.434984987161716,2.16001897153927,4.794641158928975,2,0,1.0461396118176034,9.413398112681378
0,4,3,1.9950887445429415,4.0,2.9053475974610827,4,1,3.49822467670908,11.308277463476161
0,4,3,2.816723882415572,2.986613094115146,4.040628166890371,4,0,2.389397405627192,11.84391958564413
0,3,1,1.0,1.2964220208609145,4.2742550203255885,2,1,0.29218583931017506,9.978796613065427
0,5,3,1.8891821246510117,3.8165924607564787,3.3112153655237195,4,1,2.7962271020633818,9.897649424519456
0,2,1,1.0,1.6030896132467176,4.329823727519426,4,0,0.8444241165544137,11.141519211075732
0,3,1,1.314324091941419,3.4346879577215965,2.993792806333496,3,0,2.9012506243741267,12.110172032851267
2,5,2,2.866847523900608,3.97421030165838,2.5380503586424017,1,1,2.7390351003592572,8.745426225752965
0,3,3,3.5998479810867083,3.9490096485648514,2.721483905618998,4,0,3.3316033028345107,11.758374268025573
0,2,1,1.4239409100613933,3.6874678924126543,2.7553308817909303,4,0,3.2675785903070356,12.570245414845253
